Price,Age_08_04,KM,Fuel_Type,HP,Met_Color,Color,Automatic,CC,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Parking_Assistant,Tow_Bar
10750,56,43700,Petrol,86,1,Grey,0,1300,3,4,5,69,1025,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,,0,0
12500,48,43120,Petrol,97,1,Black,0,1400,3,4,5,69,1030,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,,0,0
10450,49,41710,Petrol,110,0,Blue,0,1600,3,4,5,69,1040,1,0,12,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,,0,0
10750,52,41700,Petrol,97,1,Grey,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,,0,1
12950,49,41636,Petrol,110,1,Silver,0,1600,5,4,5,19,1105,0,1,12,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,,0,1
10995,50,41273,Petrol,97,0,Grey,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,,0,1
11950,49,40836,Petrol,110,0,Grey,1,1600,3,4,5,85,1075,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,,0,0
11250,50,40400,Petrol,97,1,Red,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,,0,1
11950,47,40361,Petrol,110,1,Black,0,1600,5,4,5,85,1090,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,,0,0
13750,54,40325,Petrol,86,0,Red,0,1300,5,4,5,69,1045,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,,0,0
11000,47,40000,Petrol,110,0,Black,0,1600,5,4,5,85,1080,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,,0,0
13500,50,39706,Petrol,110,1,Grey,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,,0,0
10950,54,39291,Petrol,110,1,Green,0,1600,3,4,5,69,1040,0,1,3,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,,0,0
10750,54,39000,Petrol,97,0,Grey,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,,0,0
8950,47,38900,Petrol,97,1,Grey,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,,0,0
12950,51,38403,Petrol,110,0,Blue,0,1600,3,4,5,85,1055,0,1,3,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,,0,0
9750,56,37461,Petrol,97,0,Grey,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,,0,0
10900,54,37000,Petrol,97,1,Grey,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,,0,1
10995,55,36406,Petrol,110,1,Grey,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,,0,0
10750,48,36005,Petrol,97,1,Black,0,1400,5,4,5,85,1065,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,,0,0
10950,52,36000,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,0,1,3,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,,0,1
13000,49,36000,Petrol,110,0,Grey,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,,0,0
12950,45,36000,Petrol,110,1,Green,1,1600,3,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,,0,0
11500,52,35823,Petrol,110,0,Grey,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,,0,0
10950,56,35230,Petrol,97,0,Grey,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,,0,0
11710,48,35142,Petrol,110,0,Red,0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,,0,0
9980,49,34890,Petrol,97,0,Blue,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,,0,0
12250,51,34882,Petrol,110,1,Silver,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,,0,0
11500,46,34000,Petrol,110,1,Red,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,,0,0
11950,56,33998,Petrol,110,0,Green,0,1600,5,4,5,85,1080,1,1,12,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,,0,0
11500,55,33230,Petrol,110,0,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,,0,0
11900,46,33021,Petrol,110,1,Grey,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,,0,0
11930,49,31999,Petrol,97,0,Black,0,1400,3,4,5,69,1030,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,,0,0
10500,52,31579,Petrol,97,0,Red,0,1400,3,4,5,69,1025,0,1,3,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,,0,1
8950,56,31000,Petrol,97,0,Red,0,1400,3,4,5,69,1025,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0
10450,46,30806,Petrol,97,1,Red,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,,0,0
10500,55,30461,Petrol,86,1,Blue,0,1300,5,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,,0,1
12950,50,29686,Petrol,110,1,Green,1,1600,3,4,5,85,1075,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,,0,1
9950,55,29650,Petrol,86,0,Red,0,1300,3,4,6,69,1025,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,,0,1
12900,52,29500,Petrol,110,1,Black,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,,0,0
9950,48,28656,Petrol,97,0,Red,0,1400,3,4,5,19,1085,0,1,3,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,,0,0
9950,55,27500,Petrol,97,1,Grey,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,,0,0
10950,48,26938,Petrol,110,1,Blue,0,1600,3,4,5,69,1040,0,0,12,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,,0,0
10950,53,26624,Petrol,97,0,Blue,0,1400,5,4,5,85,1060,0,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,,0,1
9950,47,26221,Petrol,97,1,Blue,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,,0,1
10950,50,22648,Petrol,97,1,Grey,0,1400,5,4,5,85,1060,0,1,3,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,,0,1
10800,50,22500,Petrol,97,1,Green,0,1400,3,4,5,69,1025,0,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,,0,0
10500,56,19313,Petrol,97,0,Grey,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,,0,0
10450,50,17619,Petrol,110,0,Green,0,1600,4,4,5,69,1030,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
10600,51,17069,Petrol,97,1,Green,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,,0,0
10450,48,15000,Petrol,97,1,Red,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,,0,0
12950,50,10210,Petrol,97,0,Grey,0,1400,5,4,5,85,1065,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,,0,0
11250,47,5309,Petrol,110,1,Green,1,1600,3,4,5,85,1070,0,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,,1,1
7500,50,1,Diesel,90,1,Green,0,2000,3,4,5,64,1260,0,0,3,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,,0,1
8950,52,31000,Petrol,97,0,Grey,0,1398,3,4,5,69,1025,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,,0,1
6950,58,205000,Diesel,72,1,Silver,0,2000,4,4,5,185,1100,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,,0,0
7900,68,204250,Diesel,72,0,Black,0,2000,3,4,5,185,1115,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,,0,0
5950,68,194545,Petrol,86,0,Red,0,1300,4,4,5,69,1000,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,0
7500,59,190900,Diesel,72,1,Grey,0,2000,3,4,5,185,1115,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,,0,0
7500,62,183500,Diesel,72,1,Silver,0,2000,5,4,5,185,1140,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,,0,0
6900,65,176184,Diesel,72,1,Grey,0,2000,3,4,5,185,1115,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
5751,67,174833,Diesel,72,0,Red,0,2000,4,4,5,185,1100,0,1,3,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,,0,1
6950,68,155720,Petrol,86,1,Green,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,,0,1
7950,67,155500,Petrol,110,1,Violet,0,1600,5,4,5,69,1050,0,1,6,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,,0,1
7750,59,154783,Diesel,72,1,Black,0,2000,3,4,5,185,1120,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,,0,0
7950,64,154462,Diesel,72,1,Green,0,2000,5,4,5,185,1135,0,1,3,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,,0,0
8250,64,150585,Petrol,110,1,Blue,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,,0,0
6250,67,149000,Diesel,90,1,Blue,0,2000,5,4,5,64,1135,0,0,3,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,,0,0
9500,62,147636,Diesel,72,0,White,0,2000,5,4,5,185,1135,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,,0,0
6900,59,144521,Diesel,72,1,Grey,0,2000,5,4,5,64,1135,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0
8450,64,144000,CNG,110,1,Black,0,1600,3,4,6,72,1065,0,1,3,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,,0,0
7350,65,140168,Diesel,72,1,Red,0,2000,3,4,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,1
8950,68,140000,Petrol,110,1,Black,0,1600,5,4,5,85,1085,0,1,3,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,,0,1
6900,60,139800,Diesel,72,0,Black,0,2000,3,4,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,,0,0
8950,59,137050,CNG,110,1,Red,0,1600,3,4,5,197,1078,0,1,3,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,,0,1
8750,61,136956,Petrol,110,0,Red,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,,0,0
7950,67,135337,CNG,110,1,Red,0,1600,5,4,5,197,1120,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,,0,0
8950,64,133769,Diesel,72,1,Green,0,2000,3,4,5,185,1120,0,1,3,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,,0,1
8950,58,133405,Diesel,72,1,Blue,0,2000,5,4,5,185,1135,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,,0,0
8950,65,132807,Diesel,72,1,Green,0,2000,5,4,5,185,1135,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,,0,0
7950,64,132393,Diesel,72,0,Red,0,2000,5,4,5,185,1135,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
7750,60,130270,Petrol,110,0,Blue,0,1600,3,4,5,69,1050,0,1,3,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,,0,0
7500,59,130000,Diesel,72,1,Grey,0,2000,4,4,5,185,1135,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,0
8950,67,127000,Diesel,72,1,Red,0,2000,5,4,5,185,1135,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,,0,1
9800,67,126800,Diesel,72,0,Black,0,2000,5,4,5,185,1135,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,,0,1
9450,66,126452,Petrol,110,1,Green,0,1600,5,4,5,85,1085,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
8950,62,125175,Diesel,116,0,Red,0,2000,5,4,5,185,1150,0,0,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,,0,0
8750,68,125000,Diesel,72,1,Green,0,2000,3,4,5,185,1115,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,,0,0
10500,61,123000,Diesel,72,0,Blue,0,2000,5,4,5,185,1135,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
7995,59,121626,Petrol,86,0,Red,0,1300,5,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
10450,64,120400,Petrol,110,0,Black,0,1600,5,4,5,85,1090,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,,0,0
9950,66,120000,Diesel,72,0,Blue,0,2000,4,4,5,185,1100,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,0
9950,68,119541,Petrol,110,0,Red,0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,,0,0
8950,68,119500,Petrol,110,1,Green,0,1600,5,4,5,85,1070,1,0,12,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,,0,1
7950,68,119289,Petrol,110,1,Silver,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,,0,0
10950,57,118833,Petrol,110,0,Blue,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,,0,0
9950,64,118000,Diesel,72,1,Grey,0,2000,5,4,5,185,1150,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,,0,1
8600,68,117955,Petrol,110,1,Green,1,1600,4,4,5,85,1065,1,1,3,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,,0,0
7250,65,117609,Petrol,86,0,Silver,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
6950,68,117000,Diesel,72,0,Silver,0,2000,3,4,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
8000,64,116000,Petrol,86,0,Black,0,1300,5,4,5,69,1045,0,0,3,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,,0,0
9950,58,115715,Petrol,110,0,Blue,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,,0,0
9450,60,115191,CNG,110,1,Red,0,1600,4,4,5,197,1079,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,0
7950,68,115071,Petrol,110,1,Black,0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,,0,1
9450,63,115000,CNG,110,0,Red,0,1600,3,4,5,197,1109,0,1,6,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,,0,1
9950,64,114846,Petrol,110,1,Green,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,,0,0
6950,65,114383,Diesel,90,0,White,0,2000,3,4,5,64,1260,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0
8250,59,113700,Petrol,110,1,Green,0,1600,5,4,5,19,1065,1,1,12,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,1
9950,67,113118,Petrol,86,1,Black,0,1300,3,4,5,69,1020,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,,0,1
8250,59,112827,Petrol,86,1,Blue,0,1300,5,4,5,69,1040,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,,0,0
9950,68,112116,Petrol,110,1,Green,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,,0,0
10500,66,112000,Petrol,110,1,Black,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,,0,0
7950,62,112000,Diesel,72,0,Grey,0,2000,4,4,5,64,1135,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0
9750,65,111769,Petrol,110,0,Red,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,,0,0
9250,61,110853,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
9500,68,110287,Petrol,110,1,Black,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0
9950,62,109547,Petrol,110,0,Green,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,,0,0
7750,63,109230,Petrol,110,0,Grey,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
9500,68,109150,Petrol,110,0,Red,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,,0,0
9950,67,108793,Petrol,110,1,Silver,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,,0,1
9750,64,106784,Petrol,110,0,Blue,1,1600,3,4,5,19,1050,0,1,12,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,,0,0
9750,58,105942,Petrol,86,0,Red,0,1300,5,4,5,69,1040,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,,0,0
5950,59,105000,Petrol,86,1,Silver,0,1300,3,4,5,19,1015,0,0,3,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,,0,0
8500,62,105000,Petrol,86,0,Black,0,1300,5,4,5,69,1040,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,,0,0
8495,68,104299,Petrol,110,1,Grey,0,1600,5,4,5,85,1085,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
9250,67,104000,Petrol,86,0,Grey,0,1300,3,4,5,69,1020,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,,0,0
6900,68,104000,Petrol,86,1,Green,0,1300,3,4,5,19,1015,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1
8950,58,103458,Petrol,86,1,Red,0,1300,3,4,5,69,1025,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,,0,0
9500,63,103400,Petrol,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,,0,1
9250,63,102807,Petrol,86,0,Black,0,1300,5,4,5,85,1055,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,,0,0
9895,68,102494,Petrol,110,0,Red,0,1600,5,4,5,85,1090,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,,0,1
9950,57,102300,Diesel,72,1,Blue,0,2000,5,4,5,185,1135,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,,0,0
7950,61,102106,Petrol,110,0,Blue,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,,0,0
8750,68,101889,Petrol,110,1,Green,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,,0,0
8250,57,101791,Diesel,72,0,Green,0,2000,3,4,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
8950,63,101469,Petrol,110,1,Blue,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,,0,0
8950,68,101001,Petrol,110,0,Red,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,,0,0
8950,61,100748,Petrol,110,0,Red,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,,0,1
8950,65,100550,Petrol,110,1,Red,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,,0,1
9450,67,99781,Petrol,110,1,Grey,0,1600,5,4,5,85,1085,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
8950,59,98658,Petrol,86,1,Silver,0,1300,3,4,5,69,1020,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,,0,0
9250,65,98500,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,,0,0
8750,64,98291,Petrol,86,0,Green,0,1300,4,4,5,69,1000,0,1,12,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,,0,0
9950,61,97648,Petrol,110,1,Beige,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,,0,1
9950,61,97425,Petrol,110,1,Black,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,,0,1
9900,65,97173,Petrol,86,0,Blue,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
8950,66,97046,Petrol,86,1,Grey,0,1300,4,4,5,69,1000,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,,0,0
8950,67,96000,Petrol,110,1,Black,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,,0,0
12250,60,96000,Diesel,72,0,Red,0,2000,4,4,5,185,1100,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,0
9250,67,95750,Petrol,110,1,Green,0,1600,5,4,5,85,1070,0,1,6,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,,0,0
10250,61,95147,Petrol,110,1,Silver,0,1600,3,4,5,85,1050,0,1,6,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,,0,1
8950,68,95000,Petrol,110,0,Red,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,,0,1
7999,65,95000,Petrol,110,1,Silver,0,1600,3,4,5,69,1050,0,1,6,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,0
9900,66,94606,Petrol,110,0,Black,0,1600,3,4,5,85,1065,0,0,6,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,,0,0
8250,63,94504,Petrol,86,1,Red,0,1300,4,4,5,69,1000,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,0
10500,65,93428,Petrol,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,,0,1
8450,65,93408,Petrol,86,0,Blue,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
9900,68,93296,Petrol,110,1,Silver,0,1600,5,4,5,85,1090,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,,0,0
10500,62,93098,Petrol,110,1,Red,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,,0,0
8500,67,92922,Diesel,72,1,Green,0,2000,4,4,5,185,1100,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,,0,0
9500,61,92498,Petrol,110,1,Green,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,,0,0
9450,65,92226,Petrol,110,0,Red,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,,0,0
9900,68,91505,Diesel,72,0,Red,0,2000,3,4,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,,0,0
8250,64,91333,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,,0,0
8750,65,91246,Petrol,86,1,Silver,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
9500,58,91000,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,,0,1
8450,68,90727,Petrol,110,0,Red,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,,0,0
8490,62,90000,Petrol,110,0,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
8750,60,89576,Petrol,110,0,Red,0,1600,4,4,5,69,1035,0,0,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,1
9750,64,89145,Petrol,86,1,Blue,0,1300,3,4,5,69,1025,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,,0,0
9950,63,89000,Petrol,110,1,White,0,1600,5,4,5,85,1085,0,0,6,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,1
8500,68,88807,Petrol,110,0,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,,0,1
8450,63,88685,Petrol,110,0,Grey,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,,0,0
7900,62,88667,Petrol,110,1,Red,0,1600,4,4,5,69,1040,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,,0,0
8750,57,88480,Petrol,110,1,Green,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,,0,0
7950,61,88127,Petrol,86,0,Red,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,,0,0
6900,62,88000,Petrol,86,0,Blue,0,1300,3,4,5,69,1020,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,,0,1
